Unnamed: 0,Unnamed: 0.1,nctid,CUI,standard_name,measure_type,measure_id,standard_measuer_id,conceptId,conceptName,domainId
231,583,NCT04324606,0,Paracetamol,Comparator,intervention_584,standard_inter_213,35822124,Paracetamol,Observation
232,586,NCT04324606,C2003457,MenACWY,Comparator,intervention_587,standard_inter_212,37207518,Meningitis ACW and Y vaccination not done,Observation
233,593,NCT04324736,0,No Intervention,Comparator,intervention_594,standard_inter_214,40765128,Interventions Narrative,Observation
234,594,NCT04324736,0,No Intervention,Comparator,intervention_595,standard_inter_214,40765128,Interventions Narrative,Observation
235,595,NCT04324866,0,Nasopharyngeal swab,Comparator,intervention_596,standard_inter_215,45759755,Nasopharyngeal swab,Device
236,596,NCT04324866,0,Nasopharyngeal swab,Comparator,intervention_597,standard_inter_215,45759755,Nasopharyngeal swab,Device
237,597,NCT04324866,0,Nasopharyngeal swab,Comparator,intervention_598,standard_inter_215,45759755,Nasopharyngeal swab,Device
238,604,NCT04325061,C0011777,Dexamethasone,Comparator,intervention_605,standard_inter_217,1518254,dexamethasone,Drug
239,607,NCT04325633,C2936643,Standard of Care,Comparator,intervention_608,standard_inter_43,42078880,Standard,Geography
240,608,NCT04325646,0,Human Biological samples,Comparator,intervention_609,standard_inter_219,4132247,Specimen from urinary tract,Specimen
241,609,NCT04325646,0,Human Biological samples,Comparator,intervention_610,standard_inter_219,4132247,Specimen from urinary tract,Specimen
242,610,NCT04325646,0,Human Biological samples,Comparator,intervention_611,standard_inter_219,4132247,Specimen from urinary tract,Specimen
243,611,NCT04325646,0,Human Biological samples,Comparator,intervention_612,standard_inter_219,4132247,Specimen from urinary tract,Specimen
244,612,NCT04325646,0,Human Biological samples,Comparator,intervention_613,standard_inter_219,4132247,Specimen from urinary tract,Specimen
245,613,NCT04325646,0,Human Biological samples,Comparator,intervention_614,standard_inter_219,4132247,Specimen from urinary tract,Specimen
246,614,NCT04325646,0,Human Biological samples,Comparator,intervention_615,standard_inter_219,4132247,Specimen from urinary tract,Specimen
247,615,NCT04325646,0,Human Biological samples,Comparator,intervention_616,standard_inter_219,4132247,Specimen from urinary tract,Specimen
248,616,NCT04325646,0,Human Biological samples,Comparator,intervention_617,standard_inter_219,4132247,Specimen from urinary tract,Specimen
249,617,NCT04325646,0,Human Biological samples,Comparator,intervention_618,standard_inter_219,4132247,Specimen from urinary tract,Specimen
250,620,NCT04325893,C0020336,Hydroxychloroquine,Comparator,intervention_621,standard_inter_16,1777087,hydroxychloroquine,Drug
251,621,NCT04325893,C0032042,Placebo,Comparator,intervention_622,standard_inter_4,44804245,Placebo,Observation
252,622,NCT04325906,0,high flow nasal cannula (HFNC),Comparator,intervention_623,standard_inter_222,3657520,Recently performed administration of HFNC (high-flow nasal cannula) oxygen therapy,Observation
253,630,NCT04326036,0,Centricyte 1000,Comparator,intervention_631,standard_inter_225,4043275,Polychromatophilic erythroblast,Spec Anatomic Site
254,631,NCT04326036,C0331965,Roche,Comparator,intervention_632,standard_inter_226,42050104,Roche,Geography
255,632,NCT04326036,C0445115,Normal saline,Comparator,intervention_633,standard_inter_227,4113538,Normal saliva,Condition
256,633,NCT04326036,C0445115,Normal saline,Comparator,intervention_634,standard_inter_227,4113538,Normal saliva,Condition
257,641,NCT04326387,0,SAMBA II (Diagnostic for the Real World),Comparator,intervention_642,standard_inter_231,4142094,Diagnostic lumbar puncture,Procedure
258,642,NCT04326387,C2936643,Standard of Care,Comparator,intervention_643,standard_inter_43,42078880,Standard,Geography
259,643,NCT04326387,0,Cambridge Validated Viral Detection Method,Comparator,intervention_644,standard_inter_232,41916831,Cambridge,Geography
260,644,NCT04326387,0,Radiological Detection,Comparator,intervention_645,standard_inter_233,4206162,Radiologic,Observation
261,646,NCT04326426,C0032042,Placebo,Comparator,intervention_647,standard_inter_4,44804245,Placebo,Observation
262,648,NCT04326725,C0699177,Plaquenil,Comparator,intervention_649,standard_inter_236,4035621,Plaque,Observation
263,651,NCT04326790,C2936643,Standard of Care,Comparator,intervention_652,standard_inter_43,42078880,Standard,Geography
264,652,NCT04326920,C0216231,Sargramostim,Comparator,intervention_653,standard_inter_237,1308432,sargramostim,Drug
265,653,NCT04326920,C0216231,Sargramostim,Comparator,intervention_654,standard_inter_237,1308432,sargramostim,Drug
266,654,NCT04326920,0,Control,Comparator,intervention_655,standard_inter_46,4076975,Control,Observation
267,657,NCT04327206,0,0.9%NaCl,Comparator,intervention_658,standard_inter_239,37115872,0.9,Meas Value
268,658,NCT04327349,C5383282,Convalescent Plasma,Comparator,intervention_659,standard_inter_220,4112241,Convalescent phase,Observation
269,661,NCT04327388,C0032042,Placebo,Comparator,intervention_662,standard_inter_4,44804245,Placebo,Observation
270,666,NCT04327570,0,Patient sampling,Comparator,intervention_667,standard_inter_242,4117495,Sampling - action,Observation
271,667,NCT04327570,0,Patient sampling,Comparator,intervention_668,standard_inter_242,4117495,Sampling - action,Observation
272,668,NCT04327804,0,Odd/Even birth year intervention groups,Comparator,intervention_669,standard_inter_243,21494070,Birth year,Observation
273,669,NCT04327804,0,Odd/Even birth year intervention groups,Comparator,intervention_670,standard_inter_243,21494070,Birth year,Observation
274,671,NCT04328012,C0032042,Placebo,Comparator,intervention_672,standard_inter_4,44804245,Placebo,Observation
275,675,NCT04328272,C0020336,hydroxychloroquine,Comparator,intervention_676,standard_inter_16,1777087,hydroxychloroquine,Drug
276,676,NCT04328272,0,Azithromycin 500Mg Oral Tablet,Comparator,intervention_677,standard_inter_244,1734134,azithromycin 500 MG Oral Tablet,Drug
277,677,NCT04328272,C0017725,glucose,Comparator,intervention_678,standard_inter_245,1560524,glucose,Drug
278,683,NCT04328441,C0032042,Placebo,Comparator,intervention_684,standard_inter_4,44804245,Placebo,Observation
279,684,NCT04328454,0,retrospective analysis,Comparator,intervention_685,standard_inter_114,4304991,Retrospective audit,Observation
280,687,NCT04328467,C0032042,Placebo,Comparator,intervention_688,standard_inter_4,44804245,Placebo,Observation
281,688,NCT04328480,C0009262,Colchicine,Comparator,intervention_689,standard_inter_191,1101554,colchicine,Drug
282,689,NCT04328480,C2936643,Standard of Care,Comparator,intervention_690,standard_inter_43,42078880,Standard,Geography
283,690,NCT04328480,C2936643,Standard of Care,Comparator,intervention_691,standard_inter_43,42078880,Standard,Geography
284,693,NCT04328961,0,Ascorbic Acid,Comparator,intervention_694,standard_inter_247,19011773,ascorbic acid,Drug
285,696,NCT04329195,0,2: continuation of RAS blocker therapy,Comparator,intervention_697,standard_inter_249,36716148,Calcium channel blocker therapy,Procedure
286,699,NCT04329546,0,No Intervention,Comparator,intervention_700,standard_inter_214,40765128,Interventions Narrative,Observation
287,700,NCT04329546,0,No Intervention,Comparator,intervention_701,standard_inter_214,40765128,Interventions Narrative,Observation
288,703,NCT04329611,C0020336,Hydroxychloroquine,Comparator,intervention_704,standard_inter_16,1777087,hydroxychloroquine,Drug
289,704,NCT04329611,C0020336,Hydroxychloroquine,Comparator,intervention_705,standard_inter_16,1777087,hydroxychloroquine,Drug
290,706,NCT04329650,C0025815,Methylprednisolone,Comparator,intervention_707,standard_inter_50,1506270,methylprednisolone,Drug
291,708,NCT04329832,0,Azithromycin,Comparator,intervention_709,standard_inter_51,1734104,azithromycin,Drug
292,711,NCT04329923,C0020336,hydroxychloroquine,Comparator,intervention_712,standard_inter_16,1777087,hydroxychloroquine,Drug
293,712,NCT04329923,C0032042,Placebo,Comparator,intervention_713,standard_inter_4,44804245,Placebo,Observation
294,714,NCT04329923,C0020336,hydroxychloroquine,Comparator,intervention_715,standard_inter_16,1777087,hydroxychloroquine,Drug
295,716,NCT04329923,C0032042,Placebo,Comparator,intervention_717,standard_inter_4,44804245,Placebo,Observation
296,718,NCT04330144,0,No Intervention,Comparator,intervention_719,standard_inter_214,40765128,Interventions Narrative,Observation
297,719,NCT04330261,0,Exposure (not intervention) - SARS-CoV-2 infection,Comparator,intervention_720,standard_inter_254,37311059,Exposure to SARS-CoV-2,Observation
298,723,NCT04330300,0,ACE inhibitor,Comparator,intervention_724,standard_inter_194,42536027,Renin inhibitor,Observation
299,724,NCT04330300,0,Angiotensin receptor blocker,Comparator,intervention_725,standard_inter_257,4167000,Angiotensin receptor,Observation
300,726,NCT04330495,0,Control group,Comparator,intervention_727,standard_inter_259,44804027,Control group,Observation
301,729,NCT04330638,0,Usual Care,Comparator,intervention_730,standard_inter_49,45882948,Usually,Meas Value
302,730,NCT04330638,C0245109,Anakinra,Comparator,intervention_731,standard_inter_18,1114375,anakinra,Drug
303,731,NCT04330638,C1609931,Siltuximab,Comparator,intervention_732,standard_inter_252,44818461,siltuximab,Drug
304,732,NCT04330638,C0245109,Anakinra,Comparator,intervention_733,standard_inter_18,1114375,anakinra,Drug
305,733,NCT04330638,C1609931,Siltuximab,Comparator,intervention_734,standard_inter_252,44818461,siltuximab,Drug
306,734,NCT04330638,C1609165,Tocilizumab,Comparator,intervention_735,standard_inter_19,40171288,tocilizumab,Drug
307,735,NCT04330638,C0245109,Anakinra,Comparator,intervention_736,standard_inter_18,1114375,anakinra,Drug
308,736,NCT04330638,C1609165,Tocilizumab,Comparator,intervention_737,standard_inter_19,40171288,tocilizumab,Drug
309,740,NCT04331054,0,1: Usual practice,Comparator,intervention_741,standard_inter_262,44790917,Usual general practitioner,Observation
310,742,NCT04331106,0,Online Questionnaire,Comparator,intervention_743,standard_inter_264,44804112,Questionnaire,Observation
311,743,NCT04331171,0,Web application users,Comparator,intervention_744,standard_inter_265,45891000,application,Unit
312,747,NCT04331470,0,Lopinavir/Ritonavir + hydoxychloroquine,Comparator,intervention_748,standard_inter_268,1777087,hydroxychloroquine,Drug
313,748,NCT04331509,0,No Intervention,Comparator,intervention_749,standard_inter_214,40765128,Interventions Narrative,Observation
314,752,NCT04331600,C0162648,Telemedicine,Comparator,intervention_753,standard_inter_34,38003414,Other Telemedicine,Revenue Code
315,760,NCT04331834,C0032042,Placebo,Comparator,intervention_761,standard_inter_4,44804245,Placebo,Observation
316,762,NCT04331899,C0032042,Placebo,Comparator,intervention_763,standard_inter_4,44804245,Placebo,Observation
317,763,NCT04332016,0,biological samples collection,Comparator,intervention_764,standard_inter_272,4132247,Specimen from urinary tract,Specimen
318,770,NCT04332094,C0020336,Hydroxychloroquine,Comparator,intervention_771,standard_inter_16,1777087,hydroxychloroquine,Drug
319,771,NCT04332094,0,Azithromycin,Comparator,intervention_772,standard_inter_51,1734104,azithromycin,Drug
320,773,NCT04332107,C0032042,Placebo,Comparator,intervention_774,standard_inter_4,44804245,Placebo,Observation
321,775,NCT04332666,C0032042,Placebo,Comparator,intervention_776,standard_inter_4,44804245,Placebo,Observation
322,779,NCT04332835,C2936643,Standard of Care,Comparator,intervention_780,standard_inter_43,42078880,Standard,Geography
323,780,NCT04332991,C0020336,Hydroxychloroquine,Comparator,intervention_781,standard_inter_16,1777087,hydroxychloroquine,Drug
324,781,NCT04332991,C0032042,Placebo,Comparator,intervention_782,standard_inter_4,44804245,Placebo,Observation
325,785,NCT04333251,0,oxygen therapy,Comparator,intervention_786,standard_inter_276,36311244,Oxygen therapy,Meas Value
326,788,NCT04333368,0,NaCl 0.9%,Comparator,intervention_789,standard_inter_278,21236917,Sodium chloride 0.9% catheter maintenance solution,Device
327,798,NCT04333472,C0032042,Placebo,Comparator,intervention_799,standard_inter_4,44804245,Placebo,Observation
328,805,NCT04333628,C2936643,Standard of Care,Comparator,intervention_806,standard_inter_43,42078880,Standard,Geography
329,807,NCT04333654,C0032042,Placebo,Comparator,intervention_808,standard_inter_4,44804245,Placebo,Observation
330,808,NCT04333693,0,Vascular surgery,Comparator,intervention_809,standard_inter_286,706413,Vascular surgery,Meas Value
331,810,NCT04333732,C0032042,Placebo,Comparator,intervention_811,standard_inter_4,44804245,Placebo,Observation
332,814,NCT04333875,0,TAVR or SAVR,Comparator,intervention_815,standard_inter_288,4121562,aVR,Spec Anatomic Site
333,818,NCT04333914,C2936643,Standard of Care,Comparator,intervention_819,standard_inter_43,42078880,Standard,Geography
334,823,NCT04334005,C0042866,Vitamin D,Comparator,intervention_824,standard_inter_292,35824992,Vitamin D,Observation
335,826,NCT04334148,C0020336,Hydroxychloroquine,Comparator,intervention_827,standard_inter_16,1777087,hydroxychloroquine,Drug
336,827,NCT04334148,C0032042,Placebo,Comparator,intervention_828,standard_inter_4,44804245,Placebo,Observation
337,831,NCT04334382,0,Azithromycin,Comparator,intervention_832,standard_inter_51,1734104,azithromycin,Drug
338,834,NCT04334460,0,BLD-2660,Comparator,intervention_835,standard_inter_296,37116205,660,Meas Value
339,835,NCT04334460,0,BLD-2660,Comparator,intervention_836,standard_inter_296,37116205,660,Meas Value
340,841,NCT04334512,0,Vitamin C,Comparator,intervention_842,standard_inter_21,35824986,Vitamin C,Observation
341,842,NCT04334512,C0042866,Vitamin D,Comparator,intervention_843,standard_inter_292,35824992,Vitamin D,Observation
342,843,NCT04334512,0,Zinc,Comparator,intervention_844,standard_inter_297,42082332,Zinc,Geography
343,847,NCT04334850,0,Usual antibiotic treatment,Comparator,intervention_848,standard_inter_300,4139661,Antibiotic tested,Observation
344,848,NCT04334876,0,SARS-CoV-2 IgG Antibody Testing Kit,Comparator,intervention_849,standard_inter_301,3655884,SARS-CoV-2 IgG,Observation
345,855,NCT04334928,C0032042,Placebo,Comparator,intervention_856,standard_inter_4,44804245,Placebo,Observation
346,856,NCT04334928,C0032042,Placebo,Comparator,intervention_857,standard_inter_4,44804245,Placebo,Observation
347,859,NCT04334967,0,Vitamin C,Comparator,intervention_860,standard_inter_21,35824986,Vitamin C,Observation
348,862,NCT04335032,C0032042,Placebo,Comparator,intervention_863,standard_inter_4,44804245,Placebo,Observation
349,864,NCT04335071,C0032042,Placebo,Comparator,intervention_865,standard_inter_4,44804245,Placebo,Observation
350,869,NCT04335084,0,Vitamin C,Comparator,intervention_870,standard_inter_21,35824986,Vitamin C,Observation
351,870,NCT04335084,C0042866,Vitamin D,Comparator,intervention_871,standard_inter_292,35824992,Vitamin D,Observation
352,871,NCT04335084,0,Zinc,Comparator,intervention_872,standard_inter_297,42082332,Zinc,Geography
353,872,NCT04335097,0,Biosensors,Comparator,intervention_873,standard_inter_305,35615697,SD Biosensor Inc,Observation
