index,nctid,conditions,MTI_condition,DUI,TUI,conceptId,conceptName,domainId,condition_id
234,NCT04278404,Hyperphosphatemia,Hyperphosphatemia,D054559,T690412,4065502,Hyperphosphatemia,Condition,condition_183
235,NCT04278404,Primary Hyperaldosteronism,Hyperaldosteronism,D006929,T020845,195213,Hyperaldosteronism,Condition,condition_184
236,NCT04278404,Edema,Edema,D004487,T013694,433595,Edema,Condition,condition_185
237,NCT04278404,Hypokalemia,Hypokalemia,D007008,T021008,437833,Hypokalemia,Condition,condition_186
238,NCT04278404,Heart Failure,Heart Failure,D006333,T682059,316139,Heart failure,Condition,condition_187
239,NCT04278404,Hemophilia,Hemophilia A,D006467,T019518,434007,Hereditary factor VIII deficiency disease,Condition,condition_188
240,NCT04278404,Menorrhagia,Menorrhagia,D008595,T025555,4302555,Menorrhagia,Condition,condition_189
241,NCT04278404,Insomnia,Sleep Initiation and Maintenance Disorders,D007319,T365809,439708,Disorders of initiating and maintaining sleep,Condition,condition_125
242,NCT04278404,Pneumonia,Pneumonia,D011014,T032393,255848,Pneumonia,Condition,condition_89
243,NCT04278404,Skin Infection,"Skin Diseases, Infectious",D012874,T037956,432250,Disorder due to infection,Condition,condition_190
244,NCT04278404,Arrythmia,"Arrhythmias, Cardiac",D001145,T681619,44784217,Cardiac arrhythmia,Condition,condition_191
245,NCT04278404,Asthma in Children,Asthma,D001249,T003741,317009,Asthma,Condition,condition_192
246,NCT04278404,Bronchopulmonary Dysplasia,Bronchopulmonary Dysplasia,D001997,T005683,4283942,Bronchopulmonary dysplasia of newborn,Condition,condition_193
247,NCT04278404,Adrenal Insufficiency,Adrenal Insufficiency,D000309,T573075,435508,Adrenal cortical hypofunction,Condition,condition_194
248,NCT04278404,Fibrinolysis; Hemorrhage,Fibrinolysis,D005342,T016308,4229903,Increased fibrinolysis,Condition,condition_195
249,NCT04278404,Attention Deficit Hyperactivity Disorder,Attention Deficit Disorder with Hyperactivity,D001289,T003845,4149353,"Attention deficit hyperactivity disorder, predominantly inattentive type",Condition,condition_196
250,NCT04278404,Multisystem Inflammatory Syndrome in Children (MIS-C),"pediatric multisystem inflammatory disease, COVID-19 related",C000705967,T001080004,4079739,"Chronic infantile neurological, cutaneous and articular syndrome",Condition,condition_197
251,NCT04278404,Kawasaki Disease,Mucocutaneous Lymph Node Syndrome,D009080,T027135,314381,Acute febrile mucocutaneous lymph node syndrome,Condition,condition_198
252,NCT04278404,Coagulation Disorder,Blood Coagulation Disorders,D001778,T005167,432585,Blood coagulation disorder,Condition,condition_199
253,NCT04278404,Down Syndrome,Down Syndrome,D004314,T013181,439125,Complete trisomy 21 syndrome,Condition,condition_200
254,NCT04278963,CoVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
255,NCT04278963,Chinese Medicine,"Medicine, Chinese Traditional",D008516,T025342,4253664,Sapium sebiferum poisoning,Condition,condition_201
256,NCT04279197,Pulmonary Fibrosis Due to COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_202
257,NCT04279782,Coronavirus,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_83
258,NCT04279795,Coronavirus,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_83
259,NCT04279899,Neonatal Infection,Communicable Diseases,D003141,T009157,4042139,Communication finding,Condition,condition_203
260,NCT04279899,Perinatal Problems,Parturition,D036801,T023205,4231407,Parturient paresis,Condition,condition_204
261,NCT04279899,Infectious Disease,Communicable Diseases,D003141,T009157,4042139,Communication finding,Condition,condition_205
262,NCT04280224,Novel Coronavirus Pneumonia,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_171
263,NCT04280588,Coronavirus Disease (COVID-19),COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_206
264,NCT04280705,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
265,NCT04280913,Coronavirus Disease 2019,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_207
266,NCT04281693,Novel Coronavirus Infection Pneumonia,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_208
267,NCT04282135,Influenza,"Influenza, Human",D007251,T658127,4266367,Influenza,Condition,condition_209
268,NCT04282902,Novel Coronavirus Pneumonia,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_171
269,NCT04282902,Pneumonia,Pneumonia,D011014,T032393,255848,Pneumonia,Condition,condition_89
270,NCT04282902,Pirfenidone,pirfenidone,C093844,T277352,255573,Chronic obstructive lung disease,Condition,condition_210
271,NCT04283396,Novel Coronavirus Pneumonia,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_171
272,NCT04283461,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
273,NCT04283461,COVID-19 Immunisation,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_211
274,NCT04283825,Coronavirus Disease 2019,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_207
275,NCT04283838,Coronavirus Disease 2019,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_207
276,NCT04284046,CT Scores Predict Mortality in 2019-nCoV Pneumonia,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_212
277,NCT04285190,Coronavirus Disease 2019,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_207
278,NCT04285190,Novel Coronavirus Pneumonia,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_171
279,NCT04285801,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
280,NCT04286503,Novel Coronavirus Infectious Disease (COVID-19),COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_213
281,NCT04287686,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
282,NCT04288102,Corona Virus Disease 2019(COVID-19),COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_214
283,NCT04288713,Coronavirus,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_83
284,NCT04290780,Infection Viral,Virus Replication,D014779,T043235,4253671,DNA replication,Condition,condition_215
285,NCT04290858,Coronavirus Infections,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_159
286,NCT04290858,"Pneumonia, Viral","Pneumonia, Viral",D011024,T032427,261326,Viral pneumonia,Condition,condition_167
287,NCT04290858,Dyspnea,Dyspnea,D004417,T013477,312437,Dyspnea,Condition,condition_216
288,NCT04290871,Coronavirus,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_83
289,NCT04290871,SARS (Severe Acute Respiratory Syndrome),Severe Acute Respiratory Syndrome,D045169,T536434,320651,Severe acute respiratory syndrome,Condition,condition_217
290,NCT04291053,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
291,NCT04291729,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
292,NCT04292327,Pneumonia Caused by Human Coronavirus,Pneumonia,D011014,T032393,255848,Pneumonia,Condition,condition_218
293,NCT04292340,Coronavirus,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_83
294,NCT04292730,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
295,NCT04292899,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
296,NCT04292964,SARS-CoV-2,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_158
297,NCT04292964,"Outcome, Fatal",Risk Factors,D012307,T036531,4085075,At risk - finding,Condition,condition_219
298,NCT04293692,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
299,NCT04293887,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
300,NCT04293887,Recombinant Human Interferon ¦Á1¦Â,Immunologic Factors,D007155,T021455,4038954,Altered immunity,Condition,condition_220
301,NCT04295551,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
302,NCT04296643,Coronavirus,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_83
303,NCT04296643,N95,Respiratory Protective Devices,D012134,T036144,4116794,Finding of respiratory device,Condition,condition_221
304,NCT04296643,Medical Mask,Masks,D008397,T024987,4092249,Fear of surgical masks,Condition,condition_222
305,NCT04298060,Influenza Infection,"Influenza, Human",D007251,T658127,4266367,Influenza,Condition,condition_223
306,NCT04298060,SAD-RV Infection and COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_224
307,NCT04298814,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
308,NCT04298814,Endotracheal Intubation,"Intubation, Intratracheal",D007442,T022352,4136466,Tracheal intubation morbidity,Condition,condition_225
309,NCT04299152,Severe Acute Respiratory Syndrome (SARS) Pneumonia,Severe Acute Respiratory Syndrome,D045169,T536434,320651,Severe acute respiratory syndrome,Condition,condition_226
310,NCT04299711,Mental Disorder,Psychotic Disorders,D011618,T034300,436073,Psychotic disorder,Condition,condition_227
311,NCT04299724,Treat and Prevent Covid-19 Infection,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_228
312,NCT04302519,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
313,NCT04302688,Pneumonitis,Pneumonia,D011014,T032393,255848,Pneumonia,Condition,condition_229
314,NCT04302766,Coronavirus Disease 2019,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_207
315,NCT04303299,SARS-COV-2 Infections,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_230
316,NCT04303299,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
317,NCT04303507,COVID19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_10
318,NCT04303507,Coronavirus,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_83
319,NCT04303507,Acute Respiratory Illnesses,Respiratory Tract Infections,D012141,T036165,4170143,Respiratory tract infection,Condition,condition_231
320,NCT04304053,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
321,NCT04304313,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
322,NCT04304690,Sars-CoV2,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_35
323,NCT04305106,COVID-19 Pneumonia,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_232
324,NCT04305457,Coronavirus Infections,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_159
325,NCT04305457,"Pneumonia, Viral","Pneumonia, Viral",D011024,T032427,261326,Viral pneumonia,Condition,condition_167
326,NCT04305457,Acute Respiratory Distress Syndrome,Respiratory Distress Syndrome,D012128,T001010711,4195694,Acute respiratory distress syndrome,Condition,condition_18
327,NCT04305574,Coronavirus,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_83
328,NCT04305574,Depression,Depression,D003863,T011484,440383,Depressive disorder,Condition,condition_124
329,NCT04305574,Anxiety,Anxiety,D001007,T003092,441542,Anxiety,Condition,condition_123
330,NCT04305574,Stress,Hydrocortisone,D006854,T020679,4297394,Abnormal cortisol,Condition,condition_233
331,NCT04306055,Blood Donation,Blood Donors,D001782,T005183,4103465,Erythrocytosis due to autotransfusion,Condition,condition_234
332,NCT04306393,SARS (Severe Acute Respiratory Syndrome),Severe Acute Respiratory Syndrome,D045169,T536434,320651,Severe acute respiratory syndrome,Condition,condition_217
333,NCT04306393,Coronavirus,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_83
334,NCT04306497,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
335,NCT04306705,Covid-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
336,NCT04306705,SARS,SARS Virus,D045473,T538594,42600286,No virus seen,Condition,condition_235
337,NCT04306705,Cytokine Storm,Cytokine Release Syndrome,D000080424,T000952163,46271778,Cytokine release syndrome,Condition,condition_236
338,NCT04306705,Cytokine Release Syndrome,Cytokine Release Syndrome,D000080424,T000952163,46271778,Cytokine release syndrome,Condition,condition_237
339,NCT04306705,Tocilizumab,tocilizumab,C502936,T648929,4264201,Izumi fever,Condition,condition_238
340,NCT04307459,Coronavirus Infections,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_159
341,NCT04307459,Respiratory Failure,Respiratory Insufficiency,D012131,T036135,318459,Respiratory insufficiency,Condition,condition_239
342,NCT04307459,Ventilator Lung,Lung Injury,D055370,T712538,4199961,Acute lung injury,Condition,condition_240
343,NCT04307693,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
344,NCT04308187,"Stress, Psychological","Stress, Psychological",D013315,T039102,4251306,Stress,Condition,condition_241
345,NCT04308317,"Corona Virus Disease 2019,COVID-19",COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_242
346,NCT04308668,Corona Virus Infection,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_33
347,NCT04308668,Acute Respiratory Distress Syndrome,Respiratory Distress Syndrome,D012128,T001010711,4195694,Acute respiratory distress syndrome,Condition,condition_18
348,NCT04308668,SARS-CoV Infection,SARS Virus,D045473,T538594,42600286,No virus seen,Condition,condition_129
349,NCT04308668,Coronavirus,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_83
350,NCT04308668,Coronavirus Infections,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_159
351,NCT04310228,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
352,NCT04310865,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
353,NCT04310865,Severe Pneumonia,Pneumonia,D011014,T032393,255848,Pneumonia,Condition,condition_243
354,NCT04310865,Chinese Medicine,"Medicine, Chinese Traditional",D008516,T025342,4253664,Sapium sebiferum poisoning,Condition,condition_201
355,NCT04311177,Corona Virus Infection,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_33
356,NCT04311177,Acute Respiratory Distress Syndrome,Respiratory Distress Syndrome,D012128,T001010711,4195694,Acute respiratory distress syndrome,Condition,condition_18
357,NCT04311177,SARS-CoV Infection,SARS Virus,D045473,T538594,42600286,No virus seen,Condition,condition_129
358,NCT04311398,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
359,NCT04311697,Critical COVID-19 With Respiratory Failure,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_244
360,NCT04311697,Acute Respiratory Distress Syndrome (ARDS),Respiratory Distress Syndrome,D012128,T001010711,4195694,Acute respiratory distress syndrome,Condition,condition_245
361,NCT04311697,Corona Virus Infection,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_33
362,NCT04311697,Acute Lung Injury,Acute Lung Injury,D055371,T036122,4199961,Acute lung injury,Condition,condition_246
363,NCT04312009,Corona Virus Infection,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_33
364,NCT04312009,Acute Respiratory Distress Syndrome,Respiratory Distress Syndrome,D012128,T001010711,4195694,Acute respiratory distress syndrome,Condition,condition_18
365,NCT04312009,SARS-CoV Infection,SARS Virus,D045473,T538594,42600286,No virus seen,Condition,condition_129
366,NCT04312100,Coronavirus Disease-2019,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_247
367,NCT04312243,Coronavirus Infections,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_159
368,NCT04312243,Healthcare Associated Infection,Cross Infection,D003428,T009974,4267804,Cross infection,Condition,condition_248
369,NCT04312464,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
370,NCT04312464,Cardiovascular Diseases,Cardiovascular Diseases,D002318,T006662,134057,Disorder of cardiovascular system,Condition,condition_12
371,NCT04312997,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
372,NCT04313023,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
373,NCT04313127,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
374,NCT04313322,Use of Stem Cells for COVID-19 Treatment,COVID-19 drug treatment,C000705127,T001077346,37311061,COVID-19,Condition,condition_249
375,NCT04313946,COVID-19,COVID-19,D000086382,T001007884,37311061,COVID-19,Condition,condition_5
376,NCT04313946,"Pneumonia, Viral","Pneumonia, Viral",D011024,T032427,261326,Viral pneumonia,Condition,condition_167
377,NCT04313946,Influenza With Pneumonia,"Influenza, Human",D007251,T658127,4266367,Influenza,Condition,condition_250
